#! FIELDS z.node-0 file.free uncertainty
#! SET sample_size 200000
#! SET effective_sample_size 64.1929
#! SET blocks_num 8
#! SET blocks_effective_num 2.3582
#! SET min_z.node-0 -10
#! SET max_z.node-0 10
#! SET nbins_z.node-0 1001
#! SET periodic_z.node-0 false
   -7.180000     13.912522     1.201419
   -7.160000     14.785230     1.188564
   -7.140000     15.744671     1.178238
   -7.120000     16.728744     1.183481
   -7.100000     17.655463     1.206224
   -7.080000     18.463176     1.228390
   -7.060000     19.150080     1.234457
   -7.040000     19.765117     1.229714
   -7.020000     20.361411     1.226991
   -7.000000     20.965102     1.233511
   -6.980000     21.576848     1.249983
   -6.960000     22.189910     1.273184
   -6.940000     22.804851     1.298768
   -6.920000     23.429879     1.323058
   -6.900000     24.070414     1.342898
   -6.880000     24.719662     1.355126
   -6.860000     25.358004     1.357174
   -6.840000     25.961678     1.348689
   -6.820000     26.516492     1.332965
   -6.800000     27.028947     1.316470
   -6.780000     27.526750     1.306144
   -6.760000     28.047614     1.306807
   -6.740000     28.624141     1.320834
   -6.720000     29.273403     1.349319
   -6.700000     29.993989     1.393003
   -6.680000     30.769020     1.452698
   -6.660000     31.572461     1.529425
   -6.640000     32.375772     1.623386
   -6.620000     33.152138     1.730541
   -6.600000     33.878135     1.838599
   -6.580000     34.535707     1.927597
   -6.560000     35.115948     1.977665
   -6.540000     35.621616     1.979115
   -6.520000     36.065387     1.937226
   -6.500000     36.465795     1.869535
   -6.480000     36.843619     1.798255
   -6.460000     37.217940     1.741249
   -6.440000     37.601121     1.705798
   -6.420000     37.995881     1.688317
   -6.400000     38.398669     1.679949
   -6.380000     38.808786     1.674625
   -6.360000     39.236169     1.673730
   -6.340000     39.699879     1.684248
   -6.320000     40.216526     1.713455
   -6.300000     40.785176     1.763107
   -6.280000     41.377238     1.822550
   -6.260000     41.941214     1.866059
   -6.240000     42.429834     1.868705
   -6.220000     42.834911     1.833840
   -6.200000     43.192998     1.793108
   -6.180000     43.554968     1.777730
   -6.160000     43.955013     1.801353
   -6.140000     44.402354     1.862577
   -6.120000     44.889871     1.952279
   -6.100000     45.405692     2.059509
   -6.080000     45.938384     2.174152
   -6.060000     46.474799     2.285104
   -6.040000     46.997248     2.377749
   -6.020000     47.486733     2.437099
   -6.000000     47.931289     2.455951
   -5.980000     48.331946     2.439179
   -5.960000     48.701528     2.399983
   -5.940000     49.059254     2.354097
   -5.920000     49.425747     2.317064
   -5.900000     49.819034     2.303042
   -5.880000     50.249887     2.322512
   -5.860000     50.716407     2.378670
   -5.840000     51.200448     2.463582
   -5.820000     51.670686     2.556664
   -5.800000     52.095943     2.630928
   -5.780000     52.463033     2.668002
   -5.760000     52.783208     2.668175
   -5.740000     53.079791     2.643136
   -5.720000     53.370162     2.601681
   -5.700000     53.658489     2.544355
   -5.680000     53.941745     2.469305
   -5.660000     54.219874     2.381204
   -5.640000     54.499547     2.293825
   -5.620000     54.788990     2.224438
   -5.600000     55.090606     2.186275
   -5.580000     55.399295     2.184021
   -5.560000     55.708192     2.212837
   -5.540000     56.016695     2.261159
   -5.520000     56.333742     2.317471
   -5.500000     56.674038     2.378055
   -5.480000     57.050805     2.450576
   -5.460000     57.469406     2.550726
   -5.440000     57.923570     2.692586
   -5.420000     58.394742     2.876008
   -5.400000     58.855806     3.077879
   -5.380000     59.279677     3.256520
   -5.360000     59.649275     3.371102
   -5.340000     59.962197     3.402108
   -5.320000     60.227160     3.356082
   -5.300000     60.456542     3.255033
   -5.280000     60.661009     3.122918
   -5.260000     60.848210     2.977555
   -5.240000     61.024375     2.829300
   -5.220000     61.197211     2.685004
   -5.200000     61.378315     2.553693
   -5.180000     61.583041     2.449210
   -5.160000     61.826783     2.387687
   -5.140000     62.119102     2.382310
   -5.120000     62.458827     2.438446
   -5.100000     62.833156     2.550182
   -5.080000     63.222134     2.699954
   -5.060000     63.606694     2.863790
   -5.040000     63.975155     3.019883
   -5.020000     64.323901     3.153364
   -5.000000     64.653739     3.255520
   -4.980000     64.967285     3.323886
   -4.960000     65.269513     3.366197
   -4.940000     65.568282     3.401396
   -4.920000     65.871107     3.451181
   -4.900000     66.178920     3.525681
   -4.880000     66.481660     3.612863
   -4.860000     66.760759     3.679996
   -4.840000     66.999457     3.691261
   -4.820000     67.194765     3.633120
   -4.800000     67.361109     3.525290
   -4.780000     67.522521     3.406917
   -4.760000     67.700741     3.314351
   -4.740000     67.907745     3.269192
   -4.720000     68.144811     3.278286
   -4.700000     68.405384     3.337745
   -4.680000     68.678376     3.434747
   -4.660000     68.950588     3.546547
   -4.640000     69.209123     3.641534
   -4.620000     69.444844     3.688160
   -4.600000     69.655852     3.670313
   -4.580000     69.848485     3.597613
   -4.560000     70.034732     3.500765
   -4.540000     70.227476     3.415853
   -4.520000     70.435769     3.369766
   -4.500000     70.661782     3.373824
   -4.480000     70.900383     3.424369
   -4.460000     71.141722     3.506682
   -4.440000     71.375979     3.600450
   -4.420000     71.597749     3.686056
   -4.400000     71.807055     3.749776
   -4.380000     72.006236     3.785397
   -4.360000     72.195589     3.792034
   -4.340000     72.372104     3.771209
   -4.320000     72.533063     3.726526
   -4.300000     72.681532     3.665906
   -4.280000     72.828325     3.602691
   -4.260000     72.987998     3.552592
   -4.240000     73.171740     3.527931
   -4.220000     73.382114     3.533343
   -4.200000     73.612671     3.565591
   -4.180000     73.852253     3.617079
   -4.160000     74.091006     3.679944
   -4.140000     74.323955     3.747000
   -4.120000     74.550411     3.809459
   -4.100000     74.771525     3.856235
   -4.080000     74.989185     3.878395
   -4.060000     75.206311     3.875623
   -4.040000     75.426171     3.858020
   -4.020000     75.649819     3.840879
   -4.000000     75.873898     3.836572
   -3.980000     76.091601     3.849371
   -3.960000     76.296699     3.875895
   -3.940000     76.487239     3.909112
   -3.920000     76.665806     3.941650
   -3.900000     76.837079     3.967046
   -3.880000     77.005841     3.981249
   -3.860000     77.176842     3.985446
   -3.840000     77.354946     3.987566
   -3.820000     77.543924     3.999476
   -3.800000     77.744605     4.030743
   -3.780000     77.954438     4.083498
   -3.760000     78.169255     4.152429
   -3.740000     78.385638     4.229034
   -3.720000     78.601461     4.305146
   -3.700000     78.813898     4.372843
   -3.680000     79.016759     4.423108
   -3.660000     79.200268     4.447067
   -3.640000     79.355283     4.440982
   -3.620000     79.480219     4.411773
   -3.600000     79.585047     4.376716
   -3.580000     79.687790     4.354710
   -3.560000     79.805566     4.355412
   -3.540000     79.946708     4.374405
   -3.520000     80.108658     4.396057
   -3.500000     80.281837     4.401083
   -3.480000     80.456394     4.375395
   -3.460000     80.627407     4.316373
   -3.440000     80.795545     4.233183
   -3.420000     80.963930     4.141810
   -3.400000     81.134510     4.059243
   -3.380000     81.306588     3.999820
   -3.360000     81.477594     3.972864
   -3.340000     81.644704     3.980144
   -3.320000     81.806252     4.014377
   -3.300000     81.962716     4.061737
   -3.280000     82.117128     4.108739
   -3.260000     82.274332     4.149349
   -3.240000     82.438929     4.187052
   -3.220000     82.612971     4.230614
   -3.200000     82.795022     4.287239
   -3.180000     82.981295     4.358059
   -3.160000     83.167990     4.438269
   -3.140000     83.352871     4.520096
   -3.120000     83.534644     4.595119
   -3.100000     83.710682     4.654799
   -3.080000     83.875465     4.691032
   -3.060000     84.021964     4.698590
   -3.040000     84.145646     4.678787
   -3.020000     84.247991     4.641011
   -3.000000     84.336464     4.599519
   -2.980000     84.420989     4.567280
   -2.960000     84.509713     4.550905
   -2.940000     84.606508     4.549025
   -2.920000     84.710852     4.554625
   -2.900000     84.819490     4.560454
   -2.880000     84.928932     4.564529
   -2.860000     85.037825     4.572021
   -2.840000     85.148262     4.592379
   -2.820000     85.265335     4.633757
   -2.800000     85.395030     4.698043
   -2.780000     85.541397     4.778846
   -2.760000     85.704387     4.862783
   -2.740000     85.879495     4.933179
   -2.720000     86.059442     4.975715
   -2.700000     86.236980     4.985079
   -2.680000     86.407109     4.968917
   -2.660000     86.567518     4.944697
   -2.640000     86.717573     4.930157
   -2.620000     86.857241     4.933880
   -2.600000     86.986937     4.952205
   -2.580000     87.107995     4.973473
   -2.560000     87.222726     4.985798
   -2.540000     87.333535     4.983019
   -2.520000     87.441632     4.965984
   -2.500000     87.546550     4.940443
   -2.480000     87.647153     4.914394
   -2.460000     87.743487     4.895874
   -2.440000     87.837920     4.890451
   -2.420000     87.934665     4.898690
   -2.400000     88.038177     4.915609
   -2.380000     88.151711     4.933165
   -2.360000     88.276763     4.944001
   -2.340000     88.413288     4.943856
   -2.320000     88.560165     4.932035
   -2.300000     88.715489     4.911002
   -2.280000     88.876542     4.885845
   -2.260000     89.039596     4.863278
   -2.240000     89.199918     4.849917
   -2.220000     89.352323     4.850279
   -2.200000     89.492342     4.865337
   -2.180000     89.617666     4.892242
   -2.160000     89.729170     4.925467
   -2.140000     89.830806     4.958917
   -2.120000     89.928213     4.987670
   -2.100000     90.026745     5.008430
   -2.080000     90.129972     5.019270
   -2.060000     90.239233     5.019760
   -2.040000     90.354118     5.011454
   -2.020000     90.473448     4.997756
   -2.000000     90.596300     4.982710
   -1.980000     90.722618     4.969381
   -1.960000     90.852891     4.958964
   -1.940000     90.986850     4.951079
   -1.920000     91.121981     4.944895
   -1.900000     91.253094     4.940156
   -1.880000     91.373620     4.937414
   -1.860000     91.478139     4.937577
   -1.840000     91.564693     4.941406
   -1.820000     91.635559     4.949122
   -1.800000     91.696237     4.960175
   -1.780000     91.753483     4.973417
   -1.760000     91.813453     4.987486
   -1.740000     91.880501     5.000804
   -1.720000     91.956671     5.011415
   -1.700000     92.041834     5.017327
   -1.680000     92.134495     5.017258
   -1.660000     92.233103     5.011039
   -1.640000     92.337289     4.999656
   -1.620000     92.448133     4.985386
   -1.600000     92.566972     4.971829
   -1.580000     92.693364     4.963045
   -1.560000     92.823724     4.961608
   -1.540000     92.951898     4.966516
   -1.520000     93.071576     4.972689
   -1.500000     93.178945     4.973334
   -1.480000     93.273875     4.964257
   -1.460000     93.359241     4.946895
   -1.440000     93.439220     4.927217
   -1.420000     93.517634     4.911193
   -1.400000     93.596838     4.900747
   -1.380000     93.677308     4.893493
   -1.360000     93.757930     4.885960
   -1.340000     93.836852     4.877244
   -1.320000     93.912569     4.870130
   -1.300000     93.984823     4.868993
   -1.280000     94.054955     4.876412
   -1.260000     94.125567     4.891387
   -1.240000     94.199682     4.910395
   -1.220000     94.279881     4.929689
   -1.200000     94.367854     4.946519
   -1.180000     94.464422     4.958857
   -1.160000     94.569626     4.965042
   -1.140000     94.682463     4.964328
   -1.120000     94.800384     4.957762
   -1.100000     94.919110     4.948196
   -1.080000     95.033243     4.939053
   -1.060000     95.137632     4.932748
   -1.040000     95.229034     4.929914
   -1.020000     95.307468     4.929653
   -1.000000     95.376662     4.930036
   -0.980000     95.443002     4.928228
   -0.960000     95.512956     4.920842
   -0.940000     95.590034     4.905559
   -0.920000     95.673125     4.883516
   -0.900000     95.757554     4.860065
   -0.880000     95.838444     4.842128
   -0.860000     95.914113     4.833651
   -0.840000     95.987024     4.832826
   -0.820000     96.061784     4.833261
   -0.800000     96.142094     4.828066
   -0.780000     96.228872     4.813962
   -0.760000     96.320300     4.792783
   -0.740000     96.412962     4.769737
   -0.720000     96.503008     4.749986
   -0.700000     96.587054     4.735898
   -0.680000     96.663143     4.726434
   -0.660000     96.731691     4.718615
   -0.640000     96.795671     4.709839
   -0.620000     96.859533     4.699530
   -0.600000     96.927413     4.689317
   -0.580000     97.001773     4.681984
   -0.560000     97.083007     4.680055
   -0.540000     97.169698     4.684718
   -0.520000     97.259031     4.695432
   -0.500000     97.347343     4.710197
   -0.480000     97.430973     4.726279
   -0.460000     97.507237     4.741049
   -0.440000     97.575063     4.752510
   -0.420000     97.635003     4.759139
   -0.400000     97.688831     4.759368
   -0.380000     97.738978     4.751581
   -0.360000     97.787930     4.735022
   -0.340000     97.837727     4.711024
   -0.320000     97.889737     4.683585
   -0.300000     97.944692     4.658657
   -0.280000     98.002719     4.642293
   -0.260000     98.063251     4.638409
   -0.240000     98.125115     4.647237
   -0.220000     98.187173     4.665300
